filename,width,height,class,xmin,ymin,xmax,ymax
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:19:04.96.jpg,1920,1080,ball,1138,203,1264,321
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2180.jpg,1920,1080,ball,746,78,787,131
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1661.jpg,1920,1080,ball,1166,78,1217,131
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2600.jpg,1920,1080,ball,825,76,892,129
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2518.jpg,1920,1080,ball,1197,62,1246,99
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1695.jpg,1920,1080,ball,1075,47,1125,104
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0539.jpg,1920,1080,ball,1017,20,1064,69
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3145.jpg,1920,1080,ball,767,64,820,132
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:19:22.79.jpg,1920,1080,ball,1095,505,1340,743
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:24:17.32.jpg,1920,1080,ball,1105,261,1174,318
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1683.jpg,1920,1080,ball,436,464,534,578
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0723.jpg,1920,1080,ball,838,39,885,89
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:19:37.09.jpg,1920,1080,ball,1198,501,1339,651
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:18:53.72.jpg,1920,1080,ball,1178,242,1222,289
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2360.jpg,1920,1080,ball,1159,48,1208,89
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:20:39.5.jpg,1920,1080,ball,801,503,962,688
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0178.jpg,1920,1080,ball,974,29,1020,69
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1637.jpg,1920,1080,ball,1485,320,1603,441
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3013.jpg,1920,1080,ball,829,45,876,96
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:23:18.44.jpg,1920,1080,ball,1316,211,1423,303
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:20:46.93.jpg,1920,1080,ball,478,323,607,455
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1213.jpg,1920,1080,ball,1185,45,1224,83
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3919.jpg,1920,1080,ball,1157,39,1203,92
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1013.jpg,1920,1080,ball,1141,50,1199,110
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1524.jpg,1920,1080,ball,534,262,678,403
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1206.jpg,1920,1080,ball,1145,55,1194,97
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0772.jpg,1920,1080,ball,1190,69,1239,122
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3669.jpg,1920,1080,ball,834,43,869,83
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3002.jpg,1920,1080,ball,1543,555,1681,746
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0278.jpg,1920,1080,ball,1232,101,1297,157
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:34.91.jpg,1920,1080,ball,1196,102,1262,177
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:33.13.jpg,1920,1080,ball,1222,398,1419,605
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3560.jpg,1920,1080,ball,908,73,964,131
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1351.jpg,1920,1080,ball,1110,46,1162,90
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1302.jpg,1920,1080,ball,1143,224,1181,260
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3694.jpg,1920,1080,ball,1110,43,1152,92
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:25:31.84.jpg,1920,1080,ball,961,358,1146,545
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0021.jpg,1920,1080,ball,818,50,878,109
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3871.jpg,1920,1080,ball,869,66,925,118
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2388.jpg,1920,1080,ball,1174,50,1224,108
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:20:51.58.jpg,1920,1080,ball,1144,230,1184,276
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3327.jpg,1920,1080,ball,1329,201,1424,324
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2131.jpg,1920,1080,ball,653,129,722,197
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1947.jpg,1920,1080,ball,938,43,985,90
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1990.jpg,1920,1080,ball,1134,50,1189,106
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:25:44.79.jpg,1280,720,ball,624,585,767,720
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3229.jpg,1920,1080,ball,652,141,722,215
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3112.jpg,1920,1080,ball,789,64,836,115
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:56.07.jpg,1920,1080,ball,1192,236,1305,368
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0345.jpg,1920,1080,ball,764,76,825,131
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3061.jpg,1920,1080,ball,853,55,908,110
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0576.jpg,1920,1080,ball,787,257,832,306
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:22:35.46.jpg,1280,720,ball,852,396,939,480
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2617.jpg,1920,1080,ball,1429,608,1624,832
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0364.jpg,1920,1080,ball,1043,32,1094,76
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1283.jpg,1920,1080,ball,722,92,783,152
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1929.jpg,1920,1080,ball,1045,36,1089,78
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0027.jpg,1920,1080,ball,1026,235,1081,289
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:18:15.43.jpg,1920,1080,ball,878,237,929,292
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2018.jpg,1920,1080,ball,964,27,1003,66
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0040.jpg,1920,1080,ball,913,45,966,90
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:18:03.12.jpg,1920,1080,ball,792,302,862,387
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:22:26.9.jpg,1920,1080,ball,1089,247,1139,301
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1287.jpg,1920,1080,ball,796,57,841,110
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:13:48.81.jpg,1280,720,ball,610,299,693,388
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:17:12.26.jpg,1920,1080,ball,1181,105,1243,176
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2389.jpg,1920,1080,ball,1139,48,1180,94
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0982.jpg,1920,1080,ball,789,59,843,115
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:30.15.jpg,1920,1080,ball,1037,41,1086,96
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0483.jpg,1920,1080,ball,1394,189,1469,266
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0842.jpg,1920,1080,ball,931,45,981,85
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2739.jpg,1920,1080,ball,1043,64,1098,112
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3094.jpg,1920,1080,ball,1136,41,1176,87
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0241.jpg,1920,1080,ball,1231,90,1287,132
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0130.jpg,1920,1080,ball,778,76,836,131
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0169.jpg,1920,1080,ball,1040,236,1098,290
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3192.jpg,1920,1080,ball,1111,29,1146,73
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3406.jpg,1920,1080,ball,799,53,848,97
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:00.34.jpg,1280,720,ball,556,344,620,415
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:23:00.98.jpg,1920,1080,ball,919,90,992,148
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:21:44.98.jpg,1280,720,ball,587,239,636,295
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:24:29.89.jpg,1920,1080,ball,1222,170,1326,274
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1684.jpg,1920,1080,ball,1008,43,1064,90
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0999.jpg,1920,1080,ball,1161,233,1202,279
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:13:50.11.jpg,1920,1080,ball,1171,155,1265,243
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1909.jpg,1920,1080,ball,831,43,871,92
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3428.jpg,1920,1080,ball,1022,43,1067,85
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:17:39.97.jpg,1920,1080,ball,636,301,782,435
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2283.jpg,1920,1080,ball,1020,62,1073,111
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:01.86.jpg,1920,1080,ball,1061,146,1150,234
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:23:40.4.jpg,1920,1080,ball,1199,382,1381,567
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:16.24.jpg,1920,1080,ball,858,345,952,433
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0334.jpg,1920,1080,ball,841,34,880,69
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1672.jpg,1920,1080,ball,1076,52,1124,103
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3277.jpg,1920,1080,ball,934,34,974,74
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:17:19.89.jpg,1920,1080,ball,1175,159,1269,248
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:15:06.7.jpg,1920,1080,ball,1211,147,1297,231
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1346.jpg,1920,1080,ball,1362,210,1476,331
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3189.jpg,1920,1080,ball,1153,203,1273,322
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:13.61.jpg,1920,1080,ball,1198,84,1266,151
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0485.jpg,1920,1080,ball,976,45,1022,90
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:23:03.66.jpg,1920,1080,ball,1082,114,1152,190
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2415.jpg,1920,1080,ball,815,53,869,103
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:22:41.54.jpg,1920,1080,ball,1159,111,1232,189
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:40.66.jpg,1920,1080,ball,1504,560,1660,736
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3785.jpg,1920,1080,ball,773,116,838,188
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2717.jpg,1920,1080,ball,1058,33,1110,71
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:19:57.19.jpg,1920,1080,ball,1379,647,1608,892
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:19.07.jpg,1920,1080,ball,975,240,1133,419
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:25.88.jpg,1920,1080,ball,1125,227,1170,268
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:23:34.61.jpg,1920,1080,ball,917,298,991,386
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:15:48.2.jpg,1920,1080,ball,905,123,984,197
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1164.jpg,1920,1080,ball,974,45,1025,85
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1687.jpg,1920,1080,ball,1043,45,1094,89
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0074.jpg,1920,1080,ball,1034,232,1087,292
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:15:27.25.jpg,1280,720,ball,680,279,729,335
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:46.74.jpg,1920,1080,ball,401,512,510,647
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2759.jpg,1920,1080,ball,1113,46,1169,101
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:21:37.49.jpg,1920,1080,ball,1163,69,1223,136
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3418.jpg,1920,1080,ball,927,45,983,96
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0675.jpg,1920,1080,ball,981,53,1043,111
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:23:57.1.jpg,1280,720,ball,682,247,731,296
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1390.jpg,1920,1080,ball,1049,56,1106,105
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1924.jpg,1920,1080,ball,676,127,731,194
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1067.jpg,1920,1080,ball,1169,78,1238,152
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:38.57.jpg,1920,1080,ball,464,306,576,440
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:23:09.11.jpg,1920,1080,ball,1057,396,1256,608
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0298.jpg,1920,1080,ball,1176,80,1239,129
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2077.jpg,1920,1080,ball,1106,59,1159,117
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3939.jpg,1920,1080,ball,1066,46,1117,94
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1205.jpg,1920,1080,ball,932,36,971,81
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:23:21.56.jpg,1280,720,ball,755,296,810,363
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:17:04.83.jpg,1920,1080,ball,947,157,1036,237
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0972.jpg,1920,1080,ball,889,48,943,110
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:55.81.jpg,1920,1080,ball,992,212,1127,356
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0969.jpg,1920,1080,ball,1020,78,1092,141
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:23:09.49.jpg,1920,1080,ball,772,99,837,165
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:16:40.08.jpg,1920,1080,ball,1138,198,1257,316
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:17:26.54.jpg,1920,1080,ball,1141,237,1188,286
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3769.jpg,1920,1080,ball,731,89,794,139
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3522.jpg,1920,1080,ball,1157,46,1213,99
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0097.jpg,1920,1080,ball,911,46,957,85
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:15:06.32.jpg,1920,1080,ball,1025,68,1084,131
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2615.jpg,1920,1080,ball,811,50,869,97
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0111.jpg,1920,1080,ball,885,149,985,244
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3329.jpg,1920,1080,ball,1203,53,1250,101
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3392.jpg,1920,1080,ball,1073,68,1138,131
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2382.jpg,1920,1080,ball,827,50,869,94
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0203.jpg,1920,1080,ball,1289,229,1408,346
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:20:18.13.jpg,1920,1080,ball,650,389,768,504
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:25:59.79.jpg,1920,1080,ball,834,479,1059,721
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:20:31.54.jpg,1920,1080,ball,863,93,928,159
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:19:05.34.jpg,1920,1080,ball,1100,92,1160,159
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:26.0.jpg,1920,1080,ball,932,45,990,96
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:22:37.67.jpg,1920,1080,ball,903,71,960,126
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1938.jpg,1920,1080,ball,750,264,797,318
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2724.jpg,1920,1080,ball,1069,34,1127,85
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1118.jpg,1920,1080,ball,1231,87,1287,143
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:22:38.61.jpg,1280,720,ball,678,405,750,498
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0896.jpg,1920,1080,ball,1139,52,1187,97
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:19:41.17.jpg,1920,1080,ball,765,282,824,343
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:18:49.7.jpg,1280,720,ball,594,312,660,388
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image1060.jpg,1920,1080,ball,978,45,1020,85
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2159.jpg,1920,1080,ball,1212,66,1267,122
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0683.jpg,1920,1080,ball,1085,48,1127,96
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3689.jpg,1920,1080,ball,896,48,943,104
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:15:30.29.jpg,1920,1080,ball,1129,43,1190,111
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3982.jpg,1920,1080,ball,801,64,855,122
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2958.jpg,1920,1080,ball,1171,45,1211,92
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:34.18.jpg,1280,720,ball,613,322,682,400
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:20:33.41.jpg,1920,1080,ball,929,292,1105,460
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0684.jpg,1920,1080,ball,922,46,955,90
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:24:59.87.jpg,1280,720,ball,740,235,784,283
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2893.jpg,1920,1080,ball,1055,29,1099,78
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:22:58.33.jpg,1920,1080,ball,1000,356,1180,543
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2541.jpg,1920,1080,ball,1044,225,1095,278
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:14:42.02.jpg,1920,1080,ball,1114,71,1181,142
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:26:01.51.jpg,1280,720,ball,660,339,776,492
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0713.jpg,1920,1080,ball,1199,52,1241,106
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image2015.jpg,1920,1080,ball,1050,53,1104,115
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3063.jpg,1920,1080,ball,1154,243,1203,289
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/Robot-31-07-2019 16:21:44.04.jpg,1920,1080,ball,1168,337,1264,439
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image0116.jpg,1920,1080,ball,750,83,806,139
/home/fei/RoboFEI-HT-VisionDebug/AI/Vision/Train/DNN/imagensTrain/image3649.jpg,1920,1080,ball,966,73,1022,136
